"340/0260","DETECTIVE COMICS #953 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0261","FLASH #18",,"£2.20","£1.53",,,"DC COMICS"
"340/0262","FLASH #18 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0263","FLASH #19",,"£2.20","£1.53",,,"DC COMICS"
"340/0264","FLASH #19 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0265","GREEN ARROW #18",,"£2.20","£1.53",,,"DC COMICS"
"340/0266","GREEN ARROW #18 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0267","GREEN ARROW #19",,"£2.20","£1.53",,,"DC COMICS"
"340/0268","GREEN ARROW #19 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0269","GREEN LANTERNS #18",,"£2.20","£1.53",,,"DC COMICS"
"340/0270","GREEN LANTERNS #18 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0271","GREEN LANTERNS #19",,"£2.20","£1.53",,,"DC COMICS"
"340/0272","GREEN LANTERNS #19 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0273","HAL JORDAN AND THE GREEN LANTERN CORPS #16",,"£2.20","£1.53",,,"DC COMICS"
"340/0274","HAL JORDAN AND THE GREEN LANTERN CORPS #16 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0275","HAL JORDAN AND THE GREEN LANTERN CORPS #17",,"£2.20","£1.53",,,"DC COMICS"
"340/0276","HAL JORDAN AND THE GREEN LANTERN CORPS #17 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0277","HARLEY QUINN #15",,"£2.20","£1.53",,,"DC COMICS"
"340/0278","HARLEY QUINN #15 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0279","HARLEY QUINN #16",,"£2.20","£1.53",,,"DC COMICS"
"340/0280","HARLEY QUINN #16 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0281","HELLBLAZER #8",,"£2.20","£1.53",,,"DC COMICS"
"340/0282","HELLBLAZER #8 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0283","NEW SUPER MAN #9",,"£2.20","£1.53",,,"DC COMICS"
"340/0284","NEW SUPER MAN #9 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0285","JUSTICE LEAGUE #16",,"£2.20","£1.53",,,"DC COMICS"
"340/0286","JUSTICE LEAGUE #16 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0287","JUSTICE LEAGUE #17",,"£2.20","£1.53",,,"DC COMICS"
"340/0288","JUSTICE LEAGUE #17 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0289","JUSTICE LEAGUE OF AMERICA #2",,"£2.20","£1.53",,,"DC COMICS"
"340/0290","JUSTICE LEAGUE OF AMERICA #2 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0291","JUSTICE LEAGUE OF AMERICA #3",,"£2.20","£1.53",,,"DC COMICS"
"340/0292","JUSTICE LEAGUE OF AMERICA #3 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0293","NIGHTWING #16",,"£2.20","£1.53",,,"DC COMICS"
"340/0294","NIGHTWING #16 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0295","NIGHTWING #17",,"£2.20","£1.53",,,"DC COMICS"
"340/0296","NIGHTWING #17 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0297","RED HOOD AND THE OUTLAWS #8",,"£2.20","£1.53",,,"DC COMICS"
"340/0298","RED HOOD AND THE OUTLAWS #8 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0299","SUICIDE SQUAD #13",,"£2.20","£1.53",,,"DC COMICS"
"340/0300","SUICIDE SQUAD #13 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0301","SUICIDE SQUAD #14",,"£2.20","£1.53",,,"DC COMICS"
"340/0302","SUICIDE SQUAD #14 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0303","SUPERGIRL #7",,"£2.20","£1.53",,,"DC COMICS"
"340/0304","SUPERGIRL #7 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0305","SUPER SONS #2",,"£2.20","£1.53",,,"DC COMICS"
"340/0306","SUPER SONS #2 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0307","SUPERWOMAN #8",,"£2.20","£1.53",,,"DC COMICS"
"340/0308","SUPERWOMAN #8 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0309","TEEN TITANS #6",,"£2.20","£1.53",,,"DC COMICS"
"340/0310","TEEN TITANS #6 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0311","TITANS #9",,"£2.20","£1.53",,,"DC COMICS"
"340/0312","TITANS #9 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0313","TITANS ANNUAL #1",,"£3.70","£2.53",,,"DC COMICS"
"340/0314","TRINITY #7",,"£2.20","£1.53",,,"DC COMICS"
"340/0315","TRINITY #7 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0316","WONDER WOMAN #18",,"£2.20","£1.53",,,"DC COMICS"
"340/0317","WONDER WOMAN #18 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0318","WONDER WOMAN #19",,"£2.20","£1.53",,,"DC COMICS"
"340/0319","WONDER WOMAN #19 VARIANT ED",,"£2.20","£1.53",,,"DC COMICS"
"340/0320","WILD STORM #2",,"£2.95","£2.03",,,"DC COMICS"
"340/0321","WILD STORM #2 RICHARDSON VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0322","WILD STORM #2 JIM LEE VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0323","WILD STORM #2 BLACK AND WHITE VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0324","DARK KNIGHT III MASTER RACE #8 (OF 9)",,"£4.40","£3.01",,,"DC COMICS"
"340/0325","DARK KNIGHT III MASTER RACE #8 (OF 9) ROSSMO 1-10 VARIANT ",,"£5.99","£3.99",,,"DC COMICS"
"340/0326","DARK KNIGHT III MASTER RACE #8 (OF 9) JANSON 1-25 VARIANT",,"£9.99","£4.99",,,"DC COMICS"
"340/0327","DARK KNIGHT III MASTER RACE #8 (OF 9) SIENKIEWICZ 1-50 VARIANT",,"£17.50","£8.75",,,"DC COMICS"
"340/0328","DARK KNIGHT III MASTER RACE #8 (OF 9) MILLER 1-100 VARIANT",,"£49.99","£24.99",,,"DC COMICS"
"340/0330","DARK KNIGHT III MASTER RACE #8 (OF 9) COLLECTORS EDITION","our price","£8.69","£7.80","reduced from","£11.99","DC COMICS"
"340/0331","ADAM STRANGE FUTURE QUEST ANNUAL #1",,"£3.70","£2.53",,,"DC COMICS"
"340/0332","ADAM STRANGE FUTURE QUEST ANNUAL #1 VARIANT ED",,"£3.70","£2.53",,,"DC COMICS"
"340/0333","BOOSTER GOLD FLINTSTONES ANNUAL #1",,"£3.70","£2.53",,,"DC COMICS"
"340/0334","BOOSTER GOLD FLINTSTONES ANNUAL #1 VARIANT ED",,"£3.70","£2.53",,,"DC COMICS"
"340/0335","GREEN LANTERN SPACE GHOST ANNUAL #1",,"£3.70","£2.53",,,"DC COMICS"
"340/0336","GREEN LANTERN SPACE GHOST ANNUAL #1 VARIANT ED",,"£3.70","£2.53",,,"DC COMICS"
"340/0337","SUICIDE SQUAD BANANA SPLITS ANNUAL #1",,"£3.70","£2.53",,,"DC COMICS"
"340/0338","SUICIDE SQUAD BANANA SPLITS ANNUAL #1 VARIANT ED",,"£3.70","£2.53",,,"DC COMICS"
"340/0339","FLINTSTONES #9",,"£2.95","£2.03",,,"DC COMICS"
"340/0340","FLINTSTONES #9 VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0341","FUTURE QUEST #11",,"£2.95","£2.03",,,"DC COMICS"
"340/0342","FUTURE QUEST #11 VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0343","SCOOBY APOCALYPSE #11",,"£2.95","£2.03",,,"DC COMICS"
"340/0344","SCOOBY APOCALYPSE #11 VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0345","SUPER POWERS #5 (OF 6)",,"£2.20","£1.53",,,"DC COMICS"
"340/0346","DC COMICS BOMBSHELLS #23",,"£2.95","£2.03",,,"DC COMICS"
"340/0347","DC COMICS BOMBSHELLS #24",,"£2.95","£2.03",,,"DC COMICS"
"340/0348","BATMAN 66 MEETS WONDER WOMAN 77 #3 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0349","EARTH 2 SOCIETY #22",,"£2.20","£1.53",,,"DC COMICS"
"340/0350","DEATH OF HAWKMAN #6 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0351","DEATH OF HAWKMAN #6 (OF 6) VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0352","FALL AND RISE OF CAPTAIN ATOM #3 (OF 6)",,"£2.20","£1.53",,,"DC COMICS"
"340/0353","GOTHAM ACADEMY SECOND SEMESTER #7",,"£2.20","£1.53",,,"DC COMICS"
"340/0354","HE MAN THUNDERCATS #6 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0355","KAMANDI CHALLENGE #3 (OF 12)",,"£2.95","£2.03",,,"DC COMICS"
"340/0356","KAMANDI CHALLENGE #3 (OF 12) VARIANT ED",,"£2.95","£2.03",,,"DC COMICS"
"340/0357","MIDNIGHTER AND APOLLO #6 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0358","ODYSSEY OF THE AMAZONS #3 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0359","SUICIDE SQUAD #1 DIRECTORS CUT",,"£4.40","£3.01",,,"DC COMICS"
"340/0360","VIGILANTE SOUTHLAND #6 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0361","INJUSTICE GROUND ZERO #7",,"£2.20","£1.53",,,"DC COMICS"
"340/0362","INJUSTICE GROUND ZERO #8",,"£2.20","£1.53",,,"DC COMICS"
"340/0363","JUSTICE LEAGUE POWER RANGERS #3 (OF 6)",,"£2.95","£2.03",,,"DC COMICS"
"340/0364","LOONEY TUNES #236",,"£2.20","£1.53",,,"DC COMICS"
"340/0365","SCOOBY DOO TEAM UP #24",,"£2.20","£1.53",,,"DC COMICS"
"340/0366","SCOOBY DOO WHERE ARE YOU #79",,"£2.20","£1.53",,,"DC COMICS"
"340/0367","CAVE CARSON HAS A CYBERNETIC EYE #6 (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0368","CAVE CARSON HAS A CYBERNETIC EYE #6 VARIANT ED (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0369","DOOM PATROL DIRECTORS CUT #1 (MR)",,"£4.40","£3.01",,,"DC COMICS"
"340/0370","MOTHER PANIC #5 (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0371","MOTHER PANIC #5 VARIANT ED (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0372","SHADE THE CHANGING GIRL #6 (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0373","SHADE THE CHANGING GIRL #6 VARIANT ED (MR)",,"£2.95","£2.03",,,"DC COMICS"
"340/0374","ALL STAR BATMAN HC 01 MY OWN WORST ENEMY (REBIRTH)","Our price","£16.67","£14.95","Reduced from","£22.99","DC COMICS"
"340/0375","AQUAMAN TP 02 BLACK MANTA RISING (REBIRTH)","Our price","£13.04","£11.70","Reduced from","£17.99","DC COMICS"
"340/0376","BATMAN TP 02 I AM SUICIDE (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0377","BATGIRL AND THE BIRDS OF PREY TP 01 WHO IS ORACLE (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0378","GREEN ARROW TP 02 ISLAND OF SCARS (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0379","GREEN LANTERNS TP 02 PHANTOM LANTERN (REBIRTH)","Our price","£13.04","£11.70","Reduced from","£17.99","DC COMICS"
"340/0380","JUSTICE LEAGUE TP 02 OUTBREAK (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0381","RED HOOD AND THE OUTLAWS TP 01 DARK TRINITY (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0382","SUPERMAN ACTION COMICS TP 02 WELCOME TO THE PLANET (REBIRTH)","Our price","£10.14","£9.10","Reduced from","£13.99","DC COMICS"
"340/0383","SUPERMAN TP 02 TRIAL OF THE SUPER SONS (REBIRTH)","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0384","BATMAN 66 MEETS THE MAN FROM UNCLE TP","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0385","BATMAN TP 10 EPILOGUE","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0386","BATMAN LEGACY TP 01","Our price","£16.67","£14.95","Reduced from","£22.99","DC COMICS"
"340/0387","BATMAN TWO FACE FACE THE FACE DLX ED HC","Our price","£23.19","£20.79","Reduced from","£31.99","DC COMICS"
"340/0388","BATMAN SUPERMAN TP 05 TRUTH HURTS","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0389","BATMAN SUPERMAN HC 06 UNIVERSES FINEST","Our price","£19.57","£17.55","Reduced from","£26.99","DC COMICS"
"340/0390","DOOM PATROL THE SILVER AGE OMNIBUS HC","Our price","£65.24","£58.49","Reduced from","£89.99","DC COMICS"
"340/0391","EARTH 2 SOCIETY TP 03 A WHOLE NEW","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0392","FLASH BY MARK WAID TP 02","Our price","£23.19","£20.79","Reduced from","£31.99","DC COMICS"
"340/0393","JUSTICE LEAGUE OF AMERICA THE SILVER AGE TP 03","Our price","£16.67","£14.95","Reduced from","£22.99","DC COMICS"
"340/0394","JUSTICE LEAGUE UNWRAPPED BY JIM LEE HC","Our price","£26.09","£23.40","Reduced from","£35.99","DC COMICS"
"340/0395","JUSTICE LEAGUE BREAKDOWNS TP 01","Our price","£26.09","£23.40","Reduced from","£35.99","DC COMICS"
"340/0396","LEGIONNAIRES TP 01","Our price","£23.19","£20.79","Reduced from","£31.99","DC COMICS"
"340/0397","SCOOBY DOO TEAM UP TP 03","Our price","£8.69","£7.80","Reduced from","£11.99","DC COMICS"
"340/0398","SUICIDE SQUAD MOST WANTED EL DIABLO TP","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0399","SUICIDE SQUAD MOST WANTED BOOMERANG CROC WALLER TP","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0400","SUPERMAN THE MAN OF TOMORROW HC 01","Our price","£26.09","£23.40","Reduced from","£35.99","DC COMICS"
"340/0401","TEEN TITANS THE BRONZE AGE OMNIBUS HC","Our price","£79.75","£71.50","Reduced from","£110.00","DC COMICS"
"340/0402","WONDER WOMAN EARTH ONE TP 01","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0403","WONDER WOMAN WHO IS WONDER WOMAN TP NEW ED","Our price","£10.87","£9.74","Reduced from","£14.99","DC COMICS"
"340/0404","YOUNG JUSTICE TP 01","Our price","£19.57","£17.55","Reduced from","£26.99","DC COMICS"
"340/0405","BATMAN TP 01 THE COURT OF OWLS (N52)",,"£12.50","£9.74",,,"DC COMICS"
"340/0406","BATMAN ARKHAM TWO FACE TP",,"£14.50","£11.70",,,"DC COMICS"
"340/0407","LEGION LOST TP 01 RUN FROM TOMORROW",,"£11.50","£9.10",,,"DC COMICS"
"340/0408","FLASH BY MARK WAID TP 01",,"£18.25","£14.95",,,"DC COMICS"
"340/0409","GREEN LANTERN NEW GUARDIANS TP 04 GODS MONSTERS (N52)",,"£12.50","£9.74",,,"DC COMICS"
"340/0410","SAVAGE THINGS #1 (OF 8) (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0411","ASTRO CITY #43",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0412","EVERAFTER FROM THE PAGES OF FABLES #7 (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0413","EVERAFTER FROM THE PAGES OF FABLES #7 VARIANT ED (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0414","CLEAN ROOM #17 (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0415","UNFOLLOW #17 (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0416","LOST BOYS #6 (OF 6) (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0417","LUCIFER #16 (MR)",,"£2.95","£2.03",,,"DC COMICS VERTIGO"
"340/0418","FABLES DELUXE HC 14 (MR)","Our price","£26.09","£23.40","Reduced from","£35.99","DC COMICS VERTIGO"
"340/0419","FILTH TP NEW EDITION (MR)","Our price","£13.04","£11.70","Reduced from","£17.99","DC COMICS VERTIGO"
"340/0420","LEAGUE OF EXTRAORDINARY GENTLEMEN GALLERY ED HC (MR)",,"£82.50","£71.50",,,"DC COMICS VERTIGO"
"340/0421","KILL YOUR BOYFRIEND VINAMARAMA DELUXE ED HC (MR)",,"£14.50","£11.70",,,"DC COMICS VERTIGO"
"340/0422","TEEN TITANS THE SILVER AGE OMNIBUS HC 01",,"£67.50","£58.49",,,"DC COMICS VERTIGO"
"340/0423","SPACE GHOST TP NEW ED",,"£12.50","£9.74",,,"DC COMICS VERTIGO"
"340/0424","SUPERMAN ANIMATED SER SUPERMAN AND LOIS LANE AF 2 PK",,"£37.53","£28.60",,,"DC COLLECTIBLES"
"340/0425","BATMAN ANIMATED SERIES BATGIRL AF (GRAYSUIT)",,"£19.61","£14.94",,,"DC COLLECTIBLES"
"340/0426","DC DESIGNER SER WONDER WOMAN BY ADAM HUGHES STATUE",,"£115.18","£87.76",,,"DC COLLECTIBLES"
"340/0427","DC DESIGNER SERIES JOKER BY BRIAN BOLLAND STATUE",,"£134.79","£102.70",,,"DC COLLECTIBLES"
"340/0428","DC BOMBSHELLS AQUAMAN STATUE",,"£110.91","£84.50",,,"DC COLLECTIBLES"
"340/0429","HARLEY QUINN RED WHITE AND BLACK STATUE BY TERRY DODSON",,"£71.65","£54.59",,,"DC COLLECTIBLES"
"340/0430","DC ICONS BOOSTER GOLD AND BLUE BEETLE AF 2 PK",,"£40.93","£31.19",,,"DC COLLECTIBLES"
"340/0431","STAR TREK DEVIATIONS",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0432","STAR TREK DEVIATIONS MASH-UP VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0433","STAR TREK DEVIATIONS 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0434","ORPHAN BLACK DEVIATIONS #1 (OF 6)",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0435","ORPHAN BLACK DEVIATIONS #1 (OF 6) MASH-UP VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0436","ORPHAN BLACK DEVIATIONS #1 (OF 6) 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0437","ORPHAN BLACK TP 01",,"£14.50","£11.70",,,"IDW PUBLISHING"
"340/0438","ORPHAN BLACK HELSINKI TP",,"£14.50","£11.70",,,"IDW PUBLISHING"
"340/0439","X-FILES DEVIATIONS 2017",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0440","X-FILES DEVIATIONS 2017 MASH-UP VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0441","X-FILES DEVIATIONS 2017 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0442","MY LITTLE PONY DEVIATIONS",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0443","MY LITTLE PONY DEVIATIONS MASH-UP VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0444","MY LITTLE PONY DEVIATIONS 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0445","JUDGE DREDD DEVIATIONS",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0446","JUDGE DREDD DEVIATIONS MASH-UP VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0447","JUDGE DREDD DEVIATIONS 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0448","DEVIATIONS ALPHA HC DIRECT MARKET EXC","our price","£16.67","£14.95","Reduced from","£22.99","IDW PUBLISHING"
"340/0449","JUDGE DREDD CRY OF THE WEREWOLF",,"£4.40","£3.01",,,"IDW PUBLISHING"
"340/0450","JUDGE DREDD CRY OF THE WEREWOLF SUBSCRIPTION VAR",,"£4.40","£3.01",,,"IDW PUBLISHING"
"340/0451","X-FILES (2016) #12",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0452","X-FILES (2016) #12 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0453","X-FILES (2016) TP 02 COME BACK HAUNTED","Our price","£11.59","£10.40","Reduced from","£15.99","IDW PUBLISHING"
"340/0454","X-FILES (2016) TP 01 REVIVAL",,"£14.50","£11.70",,,"IDW PUBLISHING"
"340/0455","BACK TO THE FUTURE BIFF TO THE FUTURE #3 (OF 6)",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0456","BACK TO THE FUTURE BIFF TO THE FUTURE #3 (OF 6) SUB VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0457","BACK TO THE FUTURE BIFF TO THE FUTURE #3 (OF 6) 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0458","BACK TO THE FUTURE #18",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0459","BACK TO THE FUTURE #18 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0460","GHOSTBUSTERS 101 #1",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0461","GHOSTBUSTERS 101 #1 SUBSCRIPTION VARIANT A",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0462","GHOSTBUSTERS 101 #1 SUBSCRIPTION VARIANT B",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0463","GHOSTBUSTERS 101 #1 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0464","HIGHLANDER AMERICAN DREAM #2",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0465","HIGHLANDER AMERICAN DREAM #2 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0466","DUNGEONS AND DRAGONS FROST GIANTS FURY #4",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0467","DUNGEONS AND DRAGONS FROST GIANTS FURY #4 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0468","DUNGEONS AND DRAGONS FROST GIANTS FURY #4 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0469","DUNGEONS AND DRAGONS LEGEND OF DRIZZT TP 06 HALFINGS GEM","Our price","£13.04","£11.70","Reduced from","£17.99","IDW PUBLISHING"
"340/0470","TEENAGE MUTANT NINJA TURTLES ARTISAN ED HC","Our price","£32.62","£29.25","Reduced from","£44.99","IDW PUBLISHING"
"340/0471","TMNT ONGOING #68",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0472","TMNT ONGOING #68 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0473","TMNT ONGOING #68 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0474","TMNT UNIVERSE #8",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0475","TMNT UNIVERSE #8 SUBSCRIPTION VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0476","TMNT UNIVERSE #8 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0477","TEENAGE MUTANT NINJA TURTLES UNIVERSE TP 01","Our price","£13.04","£11.70","Reduced from","£17.99","IDW PUBLISHING"
"340/0478","TMNT ONGOING TP 16 CHASING PHANTOMS","Our price","£13.04","£11.70","Reduced from","£17.99","IDW PUBLISHING"
"340/0479","TMNT TEA TIME FOR A TURTLE HC","Our price","£8.69","£7.80","Reduced from","£11.99","IDW PUBLISHING"
"340/0480","BATMAN TMNT ADVENTURES #5 (OF 6)",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0481","BATMAN TMNT ADVENTURES #5 (OF 6) SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0482","BATMAN TMNT ADVENTURES #5 (OF 6) 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0483","REVOLUTIONARIES #4",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0484","REVOLUTIONARIES #4 SUBSCRIPTION VARIANT A",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0485","REVOLUTIONARIES #4 SUBSCRIPTION VARIANT B",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0486","REVOLUTIONARIES #4 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0487","REVOLUTION AW YEAH #2",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0488","REVOLUTION AW YEAH #2 SUBSCRIPTION VAR",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0489","REVOLUTION AW YEAH #2 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0490","OPTIMUS PRIME #5",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0491","OPTIMUS PRIME #5 SUBSCRIPTION VARIANT A",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0492","OPTIMUS PRIME #5 SUBSCRIPTION VARIANT B",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0493","OPTIMUS PRIME #5 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0494","TRANSFORMERS LOST LIGHT #4",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0495","TRANSFORMERS LOST LIGHT #4 SUBSCRIPTION VARIANT A",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0496","TRANSFORMERS LOST LIGHT #4 SUBSCRIPTION VARIANT B",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0497","TRANSFORMERS LOST LIGHT #4 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0498","GI JOE (2016) #4",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0499","GI JOE (2016) #4 SUBSCRIPTION VARIANT A",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0500","GI JOE (2016) #4 SUBSCRIPTION VARIANT B",,"£2.95","£2.03",,,"IDW PUBLISHING"
"340/0501","GI JOE (2016) #4 1-10 VAR",,"£5.99","£2.99",,,"IDW PUBLISHING"
"340/0502","TRANFORMERS VS GI JOE MOVIE ADAPTATION",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0503","TRANFORMERS VS GI JOE MOVIE ADAPTATION SUBSCRIPTION VAR",,"£3.70","£2.53",,,"IDW PUBLISHING"
"340/0504","TRANSFORMERS VS GI JOE TP 01",,"£14.50","£11.70",,,"IDW PUBLISHING"
"340/0505","TRANSFORMERS VS GI JOE TP 02",,"£14.50","£11.70",,,"IDW PUBLISHING"
"340/0506","TRANSFORMERS VS GI JOE TP 03",,"£14.50","£11.70",,,"IDW PUBLISHING"
